date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2025-01-24T23:00:00,2025-01-24T23:00:00,4.709,262.875,3.585,1.557,5.925,10.545,2.732,0.207,0,22.995,56.61,15989.47,6.615,24.95,37.831,22.994,62.19646526921496,37.80353473078504
2025-01-25T00:00:00,2025-01-25T00:00:00,4.684,256.707,2.43,1.557,5.736,9.272,2.74,0.208,0,20.386,52.921,14447.916,6.277,23.378,35.896,20.386000000000003,63.77882804449024,36.22117195550976
2025-01-25T01:00:00,2025-01-25T01:00:00,4.656,253.368,1.965,1.555,5.604,8.679,2.66,0.265,0,19.172,50.598,13615.525,6.578,21.777,34.566,19.173000000000002,64.3220007815553,35.677999218444704
2025-01-25T02:00:00,2025-01-25T02:00:00,4.612,256.098,1.825,1.547,5.468,8.402,2.656,0.324,0,18.675,49.74,13254.285,6.315,20.606,33.08,18.675,63.916529803883684,36.08347019611632
2025-01-25T03:00:00,2025-01-25T03:00:00,4.563,267.37,1.877,1.54,5.672,8.033,2.632,0.136,0,18.35,48.643,13346.004,5.638,19.825,31.566,18.349999999999998,63.23824024360927,36.76175975639073
2025-01-25T04:00:00,2025-01-25T04:00:00,4.525,277.324,2.004,1.541,6.073,8.114,2.656,0.078,0,18.925,48.737,13931.657,5.501,19.744,31.311,18.925,62.32781272394299,37.67218727605701
2025-01-25T05:00:00,2025-01-25T05:00:00,4.498,275.832,2.026,1.537,6.146,8.287,2.648,0.046,0,19.153,49.567,14076.791,5.093,20.754,31.882,19.153000000000002,62.47085333594592,37.52914666405408
2025-01-25T06:00:00,2025-01-25T06:00:00,4.486,267.461,2.006,1.526,6.128,8.265,2.634,0.111,0,19.144,49.228,14007.047,4.891,22.324,33.227000000000004,19.144000000000002,63.44541826583414,36.55458173416585
2025-01-25T07:00:00,2025-01-25T07:00:00,4.524,262.23,2.018,1.527,6.137,8.405,2.673,0.136,0.012,19.369,50.784,14108.37,4.695,23.674,34.432,19.368999999999996,63.99881043103288,36.00118956896711
2025-01-25T08:00:00,2025-01-25T08:00:00,4.544,257.515,2.058,1.546,6.667,8.589,2.689,0.449,0.799,20.452,54.73,14788.691,5.253,24.835,36.977000000000004,20.452,64.38733044280764,35.61266955719236
2025-01-25T09:00:00,2025-01-25T09:00:00,4.554,254.929,2.108,1.596,7.183,8.692,2.678,0.281,2.93,20.941,56.936,15396.572,5.159,25.215,39.454,20.942,65.32551824624147,34.67448175375853
2025-01-25T10:00:00,2025-01-25T10:00:00,4.581,246.123,2.227,1.615,7.571,8.958,2.682,0.147,6.732,21.585,60.405,16005.149,5.487,25.03,43.445,21.584999999999997,66.80762724896202,33.19237275103798
2025-01-25T11:00:00,2025-01-25T11:00:00,4.588,235.843,2.506,1.622,7.473,9.146,2.699,0.114,10.249,21.937,64.527,16214.269,5.471,24.883,46.813,21.938,68.09064595424067,31.90935404575933
2025-01-25T12:00:00,2025-01-25T12:00:00,4.601,230.683,2.53,1.657,7.39,9.171,2.703,0.104,12.273,21.897,65.229,16161.195,5.178,24.452,48.161,21.898,68.74348763185316,31.25651236814685
2025-01-25T13:00:00,2025-01-25T13:00:00,4.633,241.792,2.593,1.652,7.536,9.262,2.734,0.104,11.9,22.228,61.532,16438.83,4.535,23.039,45.759,22.229,67.30452432782256,32.695475672177444
2025-01-25T14:00:00,2025-01-25T14:00:00,4.782,264.547,2.865,1.628,7.717,9.758,2.809,0.21,9.636,23.358,59.751,17126.86,4.521,20.815,41.382000000000005,23.359,63.91930924761743,36.080690752382566
2025-01-25T15:00:00,2025-01-25T15:00:00,4.887,322.531,3.681,1.687,8.496,10.428,2.834,0.735,4.614,26.175,55.12,18870.208,4.05,17.092,32.33,26.174,55.261178722822365,44.738821277177635
2025-01-25T16:00:00,2025-01-25T16:00:00,4.926,381.271,4.45,1.716,9.692,11.448,2.953,2.143,0.901,30.686,54.531,21253.397,3.84,13.676,25.058999999999997,30.686,44.95291057493945,55.04708942506055
2025-01-25T17:00:00,2025-01-25T17:00:00,4.937,417.692,4.74,1.643,10.657,12.232,3.063,2.563,0.01,33.255,57.609,22939.297,3.677,11.397,21.664,33.254999999999995,39.447185855532695,60.552814144467305
2025-01-25T18:00:00,2025-01-25T18:00:00,4.942,445.467,4.998,1.671,11.007,12.517,3.196,2.833,0.005,34.551,57.361,23796.185,2.989,9.261,18.868,34.551,35.32076601958104,64.67923398041896
2025-01-25T19:00:00,2025-01-25T19:00:00,4.91,465.771,5.355,1.722,11.055,12.464,3.24,3.199,0.001,35.312,55.42,24171.181,3.049,6.9,16.582,35.313,31.952981982849987,68.04701801715002
2025-01-25T20:00:00,2025-01-25T20:00:00,4.902,482.868,5.46,1.896,11.04,12.518,3.21,2.399,0,34.626,53.794,24218.438,2.732,5.999,15.529,34.627,30.96140043065635,69.03859956934365
2025-01-25T21:00:00,2025-01-25T21:00:00,4.876,492.86,5.429,1.615,11.088,12.269,3.209,1.726,0,33.721,52.627,24154.341,2.649,6.147,15.287,33.721000000000004,31.192866470780277,68.80713352921973
2025-01-25T22:00:00,2025-01-25T22:00:00,4.863,505.129,5.395,1.591,11.171,11.39,3.141,1.53,0,32.626,50.919,23802.997,2.015,6.027,14.496000000000002,32.627,30.76204825668994,69.23795174331005
2025-01-25T23:00:00,2025-01-25T23:00:00,4.842,520.166,5.219,1.573,11.156,10.36,3.137,0.809,0,30.681,48.507,23269.195,1.136,6.502,14.052999999999999,30.681,31.414583985335536,68.58541601466446
2025-01-26T00:00:00,2025-01-26T00:00:00,4.812,528.085,4.871,1.579,10.965,9.792,3.156,0.257,0,29.042,46.743,22629.172,0.516,6.902,13.809000000000001,29.041,32.226371061843636,67.77362893815636
2025-01-26T01:00:00,2025-01-26T01:00:00,4.764,517.115,4.496,1.578,11.014,9.181,3.172,0.128,0,27.991,45.296,22146.318,0.291,8.202,14.835,27.991,34.64017185821697,65.35982814178303
2025-01-26T02:00:00,2025-01-26T02:00:00,4.739,495.049,3.538,1.602,10.901,9.041,3.219,0.045,0,26.744,44.262,21275.916,0.218,9.674,16.233,26.744000000000003,37.77136607953091,62.22863392046909
2025-01-26T03:00:00,2025-01-26T03:00:00,4.696,483.166,3.002,1.587,10.874,9.073,3.189,0.011,0,26.149,43.064,20791.868,0.057,10.544,16.884,26.149,39.23500569330513,60.76499430669487
2025-01-26T04:00:00,2025-01-26T04:00:00,4.671,477.471,2.974,1.568,11.078,9.218,3.197,0.019,0,26.486,43.106,21047.984,0.027,11.33,17.596,26.485999999999997,39.91651921419174,60.08348078580826
2025-01-26T05:00:00,2025-01-26T05:00:00,4.644,466.972,2.854,1.596,11.178,9.522,3.264,0.032,0,26.85,43.794,21289.431,0.102,12.398,18.740000000000002,26.85,41.10550559333187,58.89449440666813
2025-01-26T06:00:00,2025-01-26T06:00:00,4.658,442.223,2.869,1.548,10.467,9.716,3.33,0.02,0,26.403,44.774,20720.079,0.325,13.92,20.451,26.401999999999997,43.64928606492648,56.35071393507353
2025-01-26T07:00:00,2025-01-26T07:00:00,4.689,420.82,2.921,1.54,9.88,9.789,3.33,0.058,0.008,25.977,46.576,20164.625,0.609,15.095,21.941000000000003,25.978,45.787683382374425,54.212316617625575
2025-01-26T08:00:00,2025-01-26T08:00:00,4.702,424.251,2.733,1.553,10.466,9.92,3.389,0.322,0.516,26.829,48.235,20761.581,0.742,14.594,22.107,26.83,45.17440791221367,54.82559208778633
2025-01-26T09:00:00,2025-01-26T09:00:00,4.711,417.053,2.506,1.587,10.957,9.985,3.419,0.355,2.724,27.223,52.514,21168.671,0.992,13.519,23.533,27.222,46.36587528322333,53.634124716776675
2025-01-26T10:00:00,2025-01-26T10:00:00,4.734,381.142,2.405,1.592,10.478,9.928,3.418,0.193,6.657,26.421,56.42,20557.079,1.694,12.837,27.514,26.422,51.012310886977154,48.98768911302284
2025-01-26T11:00:00,2025-01-26T11:00:00,4.764,341.126,2.166,1.614,9.57,9.817,3.413,0.011,10.269,24.978,59.902,19360.826,2.255,12.875,31.776999999999997,24.977,55.9907671705959,44.0092328294041
2025-01-26T12:00:00,2025-01-26T12:00:00,4.793,323.831,1.958,1.63,9.133,9.658,3.424,0.05,11.597,24.223,60.498,18689.254,3.022,12.447,33.489,24.223,58.027793179927926,41.97220682007208
2025-01-26T13:00:00,2025-01-26T13:00:00,4.806,318.275,1.775,1.647,8.955,9.382,3.379,0.005,11.609,23.496,60.12,18196.405,3.355,12.258,33.675,23.496000000000002,58.90224064648161,41.0977593535184
2025-01-26T14:00:00,2025-01-26T14:00:00,4.823,338.969,1.699,1.61,9.484,9.371,3.296,0.025,9.921,23.874,57.147,18577.84,2.984,11.595,30.933,23.875,56.438841045102905,43.561158954897095
2025-01-26T15:00:00,2025-01-26T15:00:00,4.847,388.205,1.814,1.6,10.421,9.751,3.328,0.284,5.704,25.598,54.175,19842.157,2.585,10.778,25.514000000000003,25.597999999999995,49.91782751604321,50.082172483956796
2025-01-26T16:00:00,2025-01-26T16:00:00,4.883,434.476,2.498,1.607,11.139,10.292,3.454,1.353,1.202,28.736,53.179,21513.631,2.381,10.706,20.779,28.736000000000004,41.9650610925982,58.0349389074018
2025-01-26T17:00:00,2025-01-26T17:00:00,4.891,423.734,2.723,1.678,11.221,10.696,3.404,2.557,0.009,30.601,55.101,21857.763,2.795,11.609,20.982,30.601,40.67619176860593,59.32380823139406
2025-01-26T18:00:00,2025-01-26T18:00:00,4.905,398.499,2.733,1.817,11.191,10.892,3.38,1.864,0.001,30.059,57.408,21870.782,4.272,13.83,24.825000000000003,30.060000000000002,45.23093741459415,54.76906258540585
2025-01-26T19:00:00,2025-01-26T19:00:00,4.879,381.01,2.691,1.613,10.949,10.501,3.384,0.503,0,28.029,59.543,21444.914,5.443,16.32,28.255,28.028,50.20165947088818,49.798340529111805
2025-01-26T20:00:00,2025-01-26T20:00:00,4.858,348.433,2.526,1.6,9.807,10.137,3.278,0.225,0,25.972,59.03,19828.07,5.383,19.093,30.934,25.973,54.3588662203244,45.64113377967561
2025-01-26T21:00:00,2025-01-26T21:00:00,4.849,279.701,2.307,1.605,6.578,9.322,2.799,0.053,0,21.059,57.519,15294.273,5.349,21.818,33.621,21.059,61.48683247988295,38.513167520117044
2025-01-26T22:00:00,2025-01-26T22:00:00,4.835,258.814,2.244,1.589,5.741,8.584,2.727,0.098,0,19.394,56.746,13994.646,5.167,23.087,34.678,19.394,64.13300784139666,35.866992158603345
2025-01-26T23:00:00,2025-01-26T23:00:00,4.828,247.224,2.067,1.604,5.566,8.362,2.734,0.053,0,18.782,54.956,13597.954,4.876,24.913,36.221000000000004,18.782,65.85277166699998,34.147228333000015
2025-01-27T00:00:00,2025-01-27T00:00:00,4.816,234.46,2.107,1.564,5.026,8.216,2.797,0.002,0,18.148,55.813,13084.28,5.411,25.867,37.658,18.148,67.48019926172813,32.51980073827187
2025-01-27T01:00:00,2025-01-27T01:00:00,4.779,227.064,2.114,1.562,4.831,8.149,2.74,0.011,0,17.846,55.214,12783.552,5.314,26.798,38.453,17.845,68.30260400014211,31.697395999857896
2025-01-27T02:00:00,2025-01-27T02:00:00,4.751,220.382,1.865,1.569,4.835,8.085,2.733,0.019,0,17.538,52.645,12555.976,4.745,28.372,39.437,17.537,69.21929301084705,30.780706989152947
2025-01-27T03:00:00,2025-01-27T03:00:00,4.701,213.015,1.694,1.562,4.812,8.106,2.734,0,0,17.345,53.426,12401.93,4.774,29.84,40.876999999999995,17.346,70.2076498978067,29.792350102193293
2025-01-27T04:00:00,2025-01-27T04:00:00,4.662,208.642,1.968,1.568,4.856,8.075,2.724,0,0,17.623,55.09,12639.927,4.898,31.831,42.959,17.622999999999998,70.91050146908323,29.089498530916767
2025-01-27T05:00:00,2025-01-27T05:00:00,4.647,204.392,2.235,1.58,4.923,8.483,2.706,0.009,0,18.356,58.719,13046.289,4.702,34.545,45.474000000000004,18.356,71.24236252545825,28.757637474541752
2025-01-27T06:00:00,2025-01-27T06:00:00,4.639,195.173,2.537,1.568,5.013,8.49,2.702,0.036,0,18.777,66.412,13377.731,5.803,37.757,49.766999999999996,18.778,72.60485812240135,27.39514187759866
2025-01-27T07:00:00,2025-01-27T07:00:00,4.616,204.558,2.982,1.572,5.357,9.547,2.7,0.133,0.01,20.717,69.868,14475.514,4.967,38.883,50.048,20.719,70.72222928766233,29.277770712337674
2025-01-27T08:00:00,2025-01-27T08:00:00,4.631,209.796,3.142,1.548,5.585,10.402,2.741,0.484,0.637,22.354,70.454,15211.053,4.5,38.835,50.151,22.354,69.16902282601201,30.830977173988
2025-01-27T09:00:00,2025-01-27T09:00:00,4.631,210.969,3.194,1.594,5.504,10.726,2.757,0.386,2.857,22.567,70.253,15307.177,3.168,37.738,49.988,22.567,68.89669905588863,31.10330094411136
2025-01-27T10:00:00,2025-01-27T10:00:00,4.632,212.244,3.056,1.618,6.284,10.613,2.78,0.089,6.269,22.821,72.723,16016.231,3.829,36.292,52.64,22.822,69.75696376984443,30.243036230155575
2025-01-27T11:00:00,2025-01-27T11:00:00,4.649,198.449,2.945,1.639,5.499,10.691,2.79,0.014,9.145,21.939,75.539,15142.344,4.209,34.722,54.364000000000004,21.938999999999997,71.24752630958154,28.752473690418462
2025-01-27T12:00:00,2025-01-27T12:00:00,4.671,199.782,2.988,1.681,5.421,10.515,2.738,0.033,10.268,21.695,74.732,14957.744,3.7,32.855,53.175,21.695,71.02310671831174,28.97689328168826
2025-01-27T13:00:00,2025-01-27T13:00:00,4.68,205.843,2.621,1.711,5.922,10.478,2.746,0.025,10.629,21.791,75.11,15194.19,4.558,30.444,52.022,21.791999999999998,70.47714525699732,29.52285474300268
2025-01-27T14:00:00,2025-01-27T14:00:00,4.723,221.128,2.525,1.83,6.145,10.413,2.736,0.218,7.638,22.038,72.076,15317,4.638,28.401,47.230000000000004,22.037,68.18542740410297,31.81457259589704
2025-01-27T15:00:00,2025-01-27T15:00:00,4.743,249.023,2.404,1.788,7.271,10.664,2.825,0.229,3.417,23.393,69.128,16603.593,6.507,26.825,43.28,23.392999999999997,64.91383318584735,35.086166814152655
2025-01-27T16:00:00,2025-01-27T16:00:00,4.834,280.744,2.441,1.749,8.786,10.807,2.901,1.456,0.692,26.39,66.474,18373.136,6.966,24.813,39.054,26.391,59.67453586981436,40.32546413018565
2025-01-27T17:00:00,2025-01-27T17:00:00,4.877,285.637,2.573,1.806,9.181,11.39,2.981,2.73,0.01,28.855,68.002,19215.266,6.85,24.874,38.417,28.855,57.106968723986206,42.893031276013794
2025-01-27T18:00:00,2025-01-27T18:00:00,4.898,286.341,2.606,1.805,9.195,11.514,3.106,2.609,0.002,29.031,68.516,19470.1,6.554,25.706,38.965,29.03,57.30568424148834,42.69431575851165
2025-01-27T19:00:00,2025-01-27T19:00:00,4.875,283.006,2.337,1.828,8.997,11.32,3.236,1.735,0.001,27.625,67.722,19152.122,6.769,26.577,40.050000000000004,27.625,59.17990395271517,40.82009604728481
2025-01-27T20:00:00,2025-01-27T20:00:00,4.853,283.907,2.4,1.803,8.554,10.996,3.32,0.445,0,25.715,66.331,18729.916,6.672,26.929,40.257,25.715000000000003,61.02134238767961,38.978657612320376
2025-01-27T21:00:00,2025-01-27T21:00:00,4.829,267.33,2.264,1.756,7.43,9.98,3.13,0.133,0,22.935,63.127,16808.078,6.454,26.9,39.939,22.936999999999998,63.52026210318723,36.47973789681277
2025-01-27T22:00:00,2025-01-27T22:00:00,4.806,256.28,2.378,1.767,6.807,9.368,2.912,0.054,0,21.519,61.562,15724.73,6.53,26.735,39.838,21.519,64.9282070505403,35.07179294945972
2025-01-27T23:00:00,2025-01-27T23:00:00,4.799,248.599,2.421,1.773,5.998,9.065,2.793,0.013,0,20.29,59.912,14634.747,5.613,26.394,38.579,20.290000000000003,65.53364249435187,34.46635750564814
2025-01-28T00:00:00,2025-01-28T00:00:00,4.769,250.841,2.225,1.757,5.674,9.139,2.82,0.004,0,19.861,57.605,14212.37,5.487,24.784,36.797,19.862000000000002,64.94466898462733,35.05533101537267
2025-01-28T01:00:00,2025-01-28T01:00:00,4.757,253.056,2.352,1.748,5.714,9.118,2.717,0.001,0,19.902,57.045,14189.889,5.52,24.147,36.172,19.902,64.50761493740414,35.49238506259586
2025-01-28T02:00:00,2025-01-28T02:00:00,4.729,261.222,2.475,1.771,5.725,9.084,2.689,0.006,0,19.979,56.592,14242.957,5.652,22.393,34.545,19.979,63.35742058543027,36.64257941456973
2025-01-28T03:00:00,2025-01-28T03:00:00,4.682,267.441,2.508,1.803,5.738,9.063,2.656,0.03,0,19.994,55.742,14229.038,5.74,20.985,33.21,19.995,62.418945587820694,37.58105441217931
2025-01-28T04:00:00,2025-01-28T04:00:00,4.636,283.607,2.674,1.789,6.184,9.477,2.845,0.096,0,21.276,57.628,15239.828,5.599,20.436,32.46,21.276,60.4064314426083,39.59356855739169
2025-01-28T05:00:00,2025-01-28T05:00:00,4.614,303.989,2.881,1.812,7.288,10.273,3.019,0.058,0,23.519,59.364,17091.37,5.484,20.795,32.705,23.519,58.169109277177014,41.83089072282299
2025-01-28T06:00:00,2025-01-28T06:00:00,4.633,325.568,3.161,1.895,9.39,11.594,3.17,0.211,0,27.526,64.348,20221.248,6.264,21.792,34.584,27.525999999999996,55.681854773788444,44.318145226211556
2025-01-28T07:00:00,2025-01-28T07:00:00,4.622,345.409,3.731,1.93,10.664,11.802,3.226,0.769,0.009,30.191,66.875,22172.306,6.351,21.087,33.998999999999995,30.191999999999997,52.96536897695939,47.03463102304062
2025-01-28T08:00:00,2025-01-28T08:00:00,4.63,352.315,4.152,1.96,11.031,11.87,3.261,1.895,0.748,32.21,68.317,23001.645,5.974,19.766,33.078,32.208999999999996,50.665522998452985,49.33447700154701
2025-01-28T09:00:00,2025-01-28T09:00:00,4.636,356.451,4.556,1.996,10.9,11.39,3.255,1.852,3.262,31.953,68.937,23012.992,5.681,17.033,32.608000000000004,31.953,50.507272192190335,49.49272780780966
2025-01-28T10:00:00,2025-01-28T10:00:00,4.661,346.533,4.376,2.108,10.453,11.476,3.279,1.511,6.563,31.094,70.51,22458.771,5.303,15.08,33.715,31.095,52.021293010337914,47.978706989662086
2025-01-28T11:00:00,2025-01-28T11:00:00,4.664,350.651,4.455,2.049,10.435,11.686,3.473,0.569,8.793,30.618,72.108,22718.052,4.767,13.897,34.17,30.618,52.741248379329505,47.258751620670495
2025-01-28T12:00:00,2025-01-28T12:00:00,4.668,358.912,4.506,1.991,10.557,12.806,3.502,0.331,9.145,31.702,71.439,23287.104,4.363,13.014,33.181,31.701999999999998,51.13974384661621,48.86025615338379
2025-01-28T13:00:00,2025-01-28T13:00:00,4.689,368.035,4.645,2.181,10.445,13.172,3.438,0.439,8.24,32.14,70.955,23385.057,3.957,12.334,31.401,32.138999999999996,49.419263456090654,50.580736543909346
2025-01-28T14:00:00,2025-01-28T14:00:00,4.713,378.44,4.758,2.143,10.392,13.998,3.442,0.733,6.479,33.323,69.862,23761.708,4.123,12.007,29.465000000000003,33.32299999999999,46.92775689622222,53.07224310377778
2025-01-28T15:00:00,2025-01-28T15:00:00,4.794,385.817,4.869,2.149,10.511,14.327,3.334,1.617,3.751,34.658,67.735,24006.225,4.395,12.475,27.564,34.658,44.299443926585454,55.70055607341455
2025-01-28T16:00:00,2025-01-28T16:00:00,4.904,391.388,4.863,2.282,10.509,14.652,3.328,2.279,1.027,35.632,65.654,24098.111,4.439,13.288,25.939999999999998,35.631,42.1302236442481,57.8697763557519
2025-01-28T17:00:00,2025-01-28T17:00:00,4.939,378.589,5.04,2.611,10.445,14.767,3.272,3.159,0.018,36.682,66.845,24136.282,4.632,14.872,27.072,36.683,42.46255195670928,57.53744804329073
2025-01-28T18:00:00,2025-01-28T18:00:00,4.944,364.767,4.915,2.769,10.519,14.953,3.332,2.964,0,36.683,67.674,24263.13,4.988,17.134,29.835,36.683,44.85252112210229,55.14747887789772
2025-01-28T19:00:00,2025-01-28T19:00:00,4.925,357.874,4.532,2.392,10.531,14.128,3.343,1.723,0,34.256,68.571,23686.886,5.297,19.317,31.931,34.257000000000005,48.2428839064483,51.7571160935517
2025-01-28T20:00:00,2025-01-28T20:00:00,4.892,348.454,3.979,2.379,10.497,11.946,3.235,0.685,0,30.342,65.105,22274.133,5.493,20.817,33.581,30.341999999999995,52.533516887505286,47.466483112494714
2025-01-28T21:00:00,2025-01-28T21:00:00,4.855,341.64,3.543,2.275,10.485,10.674,3.215,0.264,0,28.181,62.837,21426.188,5.627,21.778,34.535,28.180999999999997,55.06569296511257,44.934307034887425
2025-01-28T22:00:00,2025-01-28T22:00:00,4.837,337.846,3.438,2.273,10.187,9.924,3.139,0.089,0,26.777,60.727,20652.938,5.521,21.723,34.354,26.776999999999997,56.19734668171631,43.80265331828368
2025-01-28T23:00:00,2025-01-28T23:00:00,4.844,323.884,2.92,2.266,9.465,9.007,3.034,0.043,0,24.468,58.751,19002.582,4.814,22.278,34.202,24.468999999999998,58.29455778834518,41.70544221165483
2025-01-29T00:00:00,2025-01-29T00:00:00,4.843,301.928,1.951,2.296,8.373,8.932,3.198,0.021,0,22.475,57.615,17270.619,4.936,22.652,34.727000000000004,22.475,60.70941575469389,39.29058424530611
2025-01-29T01:00:00,2025-01-29T01:00:00,4.842,294.751,1.916,2.281,7.759,8.824,3.152,0,0,21.651,56.444,16492.769,4.425,22.757,34.305,21.651000000000003,61.30709843448423,38.69290156551576
2025-01-29T02:00:00,2025-01-29T02:00:00,4.801,293.007,1.902,2.282,7.58,8.686,3.086,0.002,0,21.256,55.392,16152.508,3.808,22.979,33.87,21.255999999999997,61.44106229365455,38.55893770634546
2025-01-29T03:00:00,2025-01-29T03:00:00,4.734,289.216,1.909,2.245,7.439,8.595,3.047,0,0,20.99,55.734,15922.419,3.48,23.604,34.063,20.990000000000002,61.87310409968576,38.126895900314246
2025-01-29T04:00:00,2025-01-29T04:00:00,4.688,290.118,1.89,2.243,7.478,9.127,3.142,0,0,21.637,56.79,16269.131,2.908,24.602,34.441,21.637,61.41624166339741,38.583758336602585
2025-01-29T05:00:00,2025-01-29T05:00:00,4.679,300.042,2.308,2.227,7.876,9.902,3.189,0.001,0,23.276,59.447,17365.539,2.217,25.478,34.601,23.276,59.78367918171295,40.21632081828706
2025-01-29T06:00:00,2025-01-29T06:00:00,4.662,315.952,2.813,2.282,9.083,10.631,3.246,0.089,0,25.86,64.35,19393.349,1.506,27.071,35.521,25.862,57.8678135640161,42.132186435983904
2025-01-29T07:00:00,2025-01-29T07:00:00,4.639,334.724,3.942,2.238,10.49,10.882,3.14,1.034,0.012,29.487,64.416,21743.499,1.073,27.51,35.472,29.488,54.60591133004926,45.39408866995073
2025-01-29T08:00:00,2025-01-29T08:00:00,4.67,330.241,4.547,2.145,10.625,11.275,3.216,2.19,0.901,31.853,66.168,22613.182,1.164,27.743,36.623,31.853000000000005,53.482972136222905,46.5170278637771
2025-01-29T09:00:00,2025-01-29T09:00:00,4.678,313.104,4.645,2.109,10.383,11.204,3.242,0.799,4.117,30.273,70.369,22423.722,2.544,27.897,41.345,30.273,57.72990030439276,42.27009969560725
2025-01-29T10:00:00,2025-01-29T10:00:00,4.688,273.617,3.935,2.12,9.375,10.893,3.166,0.11,8.436,27.478,72.138,20569.82,4.04,28.415,47.699,27.479000000000003,63.448083215834416,36.551916784165584
2025-01-29T11:00:00,2025-01-29T11:00:00,4.67,236.2,3.06,2.11,8.036,10.532,3.153,0.052,11.909,24.832,74.027,18309.396,4.527,29.468,52.684,24.833,67.96444650850782,32.03555349149219
2025-01-29T12:00:00,2025-01-29T12:00:00,4.665,211.033,2.932,2.081,6.843,10.422,3.132,0.095,14.075,23.423,74.15,16876.12,4.967,30.757,56.545,23.424000000000003,70.70864960172067,29.291350398279338
2025-01-29T13:00:00,2025-01-29T13:00:00,4.657,210.338,3.041,2.069,6.838,10.444,3.319,0.052,14.36,23.694,73.685,17103.276,5.012,31.521,57.619,23.694,70.86074797387872,29.13925202612128
2025-01-29T14:00:00,2025-01-29T14:00:00,4.696,224.955,3.282,2.091,7.338,10.657,3.414,0.033,12.216,24.723,71.383,17972.08,5.24,30.925,55.168000000000006,24.724000000000004,69.05322184949682,30.946778150503178
2025-01-29T15:00:00,2025-01-29T15:00:00,4.776,268.75,3.95,2.119,9.115,11.29,3.45,0.028,7.317,27.833,70.346,20563.084,5.201,29.268,48.681,27.833,63.62365057375121,36.37634942624879
2025-01-29T16:00:00,2025-01-29T16:00:00,4.862,327.184,5.053,2.042,10.231,13.157,3.677,0.664,1.743,32.782,66.725,23478.155,4.562,25.768,38.977000000000004,32.782000000000004,54.316531724243646,45.68346827575635
2025-01-29T17:00:00,2025-01-29T17:00:00,4.882,333.22,5.585,2.263,9.997,14.133,3.477,3.007,0.018,36.198,67.258,23668.153,5.088,22.581,34.832,36.199,49.03774408356914,50.96225591643084
2025-01-29T18:00:00,2025-01-29T18:00:00,4.873,336.582,5.781,2.126,9.994,14.213,3.093,2.817,0.001,35.898,67.737,23416.62,5.459,21.215,33.674,35.898,48.40165583855574,51.59834416144427
2025-01-29T19:00:00,2025-01-29T19:00:00,4.831,350.2,5.761,2.018,10.327,14.374,2.965,1.356,0.001,34.783,66.844,23747.285,5.23,20.948,33.028000000000006,34.78300000000001,48.70596215953164,51.29403784046836
2025-01-29T20:00:00,2025-01-29T20:00:00,4.789,350.626,5.594,1.952,10.232,14.189,2.756,0.667,0,33.439,65.294,23302.991,5.415,20.866,33.022,33.438,49.6870297923563,50.312970207643694
2025-01-29T21:00:00,2025-01-29T21:00:00,4.775,349.21,5.28,1.961,9.779,13.636,2.729,0.196,0,31.62,62.942,22336.997,5.575,20.033,32.344,31.62,50.56594334313051,49.434056656869494
2025-01-29T22:00:00,2025-01-29T22:00:00,4.751,356.413,5.196,1.969,9.517,13.169,2.733,0.181,0,30.796,60.111,21830.071,5.293,18.44,30.453000000000003,30.796,49.719995428496794,50.2800045715032
2025-01-29T23:00:00,2025-01-29T23:00:00,4.752,364.567,4.902,1.954,9.928,12.077,2.731,0.068,0,29.707,57.915,21633.227,5.153,17.773,29.631999999999998,29.706000000000007,49.937645353736215,50.062354646263785
2025-01-30T00:00:00,2025-01-30T00:00:00,4.742,354.787,4.713,1.965,9.332,11.801,2.628,0.003,0,28.477,57.063,20621.707,5.571,17.369,29.647,28.477000000000004,51.006468928497696,48.99353107150231
2025-01-30T01:00:00,2025-01-30T01:00:00,4.73,362.516,4.604,1.973,9.801,11.174,2.529,0,0,28.107,56.437,20666.614,5.377,16.822,28.902,28.108,50.696369058059986,49.30363094194001
2025-01-30T02:00:00,2025-01-30T02:00:00,4.707,371.556,4.621,1.955,10.013,10.735,2.52,0.007,0,27.896,55.871,20733.176,4.904,16.34,27.906,27.896,50.0089602523207,49.991039747679295
2025-01-30T03:00:00,2025-01-30T03:00:00,4.663,386.218,4.73,1.948,10.58,10.765,2.49,0.001,0,28.566,56.68,21389.212,4.572,15.633,26.816,28.566000000000006,48.42006428081325,51.57993571918674
2025-01-30T04:00:00,2025-01-30T04:00:00,4.628,401.28,4.902,1.948,10.774,11.235,2.493,0.04,0,29.444,55.565,21906.676,4.273,14.298,25.147,29.443999999999996,46.06436958473009,53.93563041526992
2025-01-30T05:00:00,2025-01-30T05:00:00,4.591,412.93,5.134,2.144,10.788,12.531,2.482,0.196,0,31.131,57.152,22558.173,3.772,12.992,23.499000000000002,31.131000000000004,43.014827018121906,56.98517298187809
2025-01-30T06:00:00,2025-01-30T06:00:00,4.592,422.459,5.693,2.232,10.803,14.87,2.545,0.478,0,34.389,62.619,23951.147,3.78,11.702,22.305999999999997,34.389,39.343857483023186,60.65614251697681
